id,satisfaction
6770,1.0
59365,0.0
66688,0.0
18909,0.0
95293,0.0
87514,0.0
16063,0.0
1336,0.0
13222,1.0
44395,1.0
128734,1.0
23845,0.0
116183,0.0
42097,1.0
118646,1.0
124372,1.0
103510,0.0
109618,1.0
39130,0.0
18155,1.0
3507,1.0
46627,0.0
22051,1.0
102145,0.0
104902,1.0
50510,0.0
44041,0.0
46470,0.0
112948,0.0
10513,1.0
49170,1.0
101529,0.0
125994,0.0
126906,1.0
14686,0.0
46430,0.0
106863,1.0
22936,1.0
85353,0.0
20502,0.0
80363,0.0
17778,1.0
12357,0.0
126259,0.0
89783,0.0
28418,1.0
124503,0.0
85116,1.0
92125,0.0
82312,1.0
25608,1.0
46226,1.0
78778,0.0
59247,1.0
78055,0.0
107092,0.0
99331,0.0
5662,1.0
25897,0.0
33689,1.0
44344,0.0
55994,1.0
62103,1.0
93565,1.0
37645,0.0
14444,1.0
58103,0.0
42965,1.0
34606,0.0
101519,0.0
23724,0.0
18147,0.0
79140,0.0
79998,0.0
3618,1.0
61459,1.0
33350,1.0
40448,0.0
8539,1.0
33502,1.0
108844,0.0
7285,0.0
39456,0.0
100255,1.0
15054,1.0
36768,1.0
11233,1.0
114408,1.0
20520,1.0
49445,1.0
26113,1.0
30985,0.0
61002,0.0
101867,0.0
22214,0.0
75543,1.0
29622,1.0
101739,1.0
36023,0.0
122533,1.0
24962,1.0
33538,1.0
1492,1.0
38068,1.0
107592,0.0
44906,1.0
125677,0.0
73272,1.0
89039,1.0
62796,0.0
96535,0.0
89020,0.0
43141,0.0
55838,0.0
15755,1.0
56353,0.0
81716,1.0
104209,1.0
102136,1.0
26235,0.0
32587,0.0
124687,0.0
18516,1.0
9952,1.0
78427,1.0
66681,0.0
68210,1.0
108037,0.0
77270,0.0
108056,0.0
25407,1.0
82133,1.0
85827,0.0
124764,1.0
77463,0.0
51980,0.0
51060,0.0
1469,0.0
90307,0.0
88939,1.0
118367,0.0
124935,0.0
17564,1.0
27316,1.0
42136,1.0
111204,0.0
34071,0.0
127363,1.0
118583,0.0
112693,0.0
118515,1.0
52273,0.0
8533,0.0
38123,0.0
65251,1.0
31245,0.0
3515,1.0
98645,0.0
56336,0.0
22316,1.0
123941,0.0
129326,1.0
2802,0.0
88981,0.0
9496,1.0
5522,1.0
83577,0.0
43992,0.0
346,0.0
42438,0.0
68635,1.0
20086,0.0
105226,0.0
34452,1.0
123182,1.0
32334,1.0
69807,1.0
24883,1.0
18797,1.0
13398,0.0
65795,1.0
53140,0.0
1686,1.0
55624,1.0
96466,0.0
19314,0.0
66069,0.0
72907,1.0
61391,1.0
64214,1.0
69777,1.0
72915,1.0
98486,1.0
37152,0.0
49031,0.0
96935,0.0
87013,1.0
57033,1.0
83506,0.0
97037,0.0
51272,0.0
120872,1.0
101925,1.0
104991,1.0
18437,1.0
92188,0.0
79045,1.0
45680,1.0
53461,0.0
54490,1.0
52058,1.0
79917,0.0
76734,0.0
59106,0.0
109970,0.0
14109,0.0
9942,0.0
96131,1.0
80302,0.0
23333,0.0
50928,0.0
94711,1.0
58125,0.0
112658,0.0
91032,0.0
95640,1.0
6639,1.0
106769,0.0
116552,0.0
94747,0.0
124767,1.0
61099,0.0
4851,1.0
76297,1.0
78946,1.0
59420,1.0
24370,1.0
80150,0.0
94154,1.0
61703,1.0
26063,0.0
112305,1.0
27462,0.0
114647,1.0
92056,1.0
72043,1.0
84440,1.0
36911,1.0
124296,0.0
29651,0.0
120223,1.0
34285,0.0
116387,0.0
118362,1.0
15808,0.0
80599,0.0
86368,1.0
62303,1.0
75292,1.0
48364,0.0
49675,1.0
59478,0.0
84268,1.0
55836,0.0
12851,0.0
57675,0.0
113374,1.0
123708,0.0
11664,0.0
73588,1.0
85295,0.0
14265,1.0
64885,0.0
5148,0.0
108412,1.0
31664,0.0
108553,0.0
90759,0.0
28951,1.0
40560,0.0
80800,1.0
120848,0.0
94543,0.0
67495,0.0
28392,0.0
91403,0.0
50238,0.0
78847,1.0
79806,1.0
103551,0.0
32919,0.0
86024,0.0
56944,0.0
85311,0.0
6085,0.0
65572,1.0
60687,0.0
31109,0.0
34087,1.0
82287,0.0
101289,1.0
28732,1.0
126988,1.0
25963,1.0
99339,0.0
124383,0.0
5178,1.0
47556,1.0
119901,0.0
114965,1.0
128409,0.0
22243,0.0
107387,1.0
70537,1.0
119660,0.0
71798,1.0
39292,0.0
27986,0.0
45694,0.0
118230,1.0
12351,1.0
128,0.0
4634,0.0
128905,0.0
65004,1.0
27747,1.0
26741,1.0
32072,1.0
81080,0.0
46573,1.0
14731,1.0
46345,0.0
104383,0.0
100168,0.0
63015,0.0
98451,1.0
56468,0.0
75610,0.0
25764,0.0
96386,0.0
19257,1.0
119847,0.0
31494,1.0
26574,0.0
91654,0.0
25145,1.0
56053,0.0
80652,0.0
126260,0.0
68231,0.0
59193,1.0
57279,0.0
95798,0.0
101964,0.0
18831,1.0
92684,0.0
14735,0.0
22314,0.0
20480,1.0
50255,0.0
38591,0.0
19896,1.0
4069,1.0
1576,0.0
126961,1.0
59603,1.0
114446,1.0
96545,1.0
127113,0.0
24784,0.0
24723,0.0
9514,0.0
40363,1.0
23959,0.0
41648,0.0
78333,1.0
28139,0.0
80036,0.0
120019,0.0
67846,0.0
113638,0.0
4868,0.0
84982,1.0
52012,1.0
104212,0.0
71367,1.0
116303,0.0
88371,0.0
121851,1.0
32694,0.0
16646,0.0
120149,1.0
115699,0.0
62856,1.0
92085,0.0
38260,0.0
71759,1.0
43351,0.0
116826,1.0
18115,0.0
19873,1.0
19657,0.0
70452,1.0
57225,0.0
69051,1.0
44592,0.0
30147,0.0
5802,0.0
55501,0.0
24678,1.0
97952,1.0
14095,1.0
37260,1.0
117196,0.0
70085,1.0
17512,0.0
125144,1.0
48969,1.0
124956,1.0
23111,0.0
107111,0.0
103231,0.0
125788,1.0
106785,0.0
13923,1.0
13910,1.0
13417,0.0
35313,0.0
101418,0.0
77474,0.0
124036,0.0
59014,1.0
29738,1.0
19596,0.0
54766,0.0
68944,0.0
64454,0.0
114691,1.0
109170,1.0
28760,0.0
64827,0.0
65786,1.0
27771,0.0
110105,0.0
92445,1.0
128195,0.0
88159,1.0
114204,1.0
29090,0.0
73155,0.0
64778,1.0
114502,0.0
43634,0.0
121698,0.0
111262,1.0
57714,1.0
111806,1.0
114885,0.0
126016,1.0
113179,0.0
62907,0.0
38475,0.0
35443,1.0
17711,0.0
79702,0.0
269,1.0
36458,0.0
115844,0.0
31236,0.0
52134,1.0
43895,1.0
53529,1.0
44544,0.0
51419,0.0
26866,1.0
37705,0.0
73536,1.0
48943,1.0
91220,0.0
44658,0.0
107206,0.0
7884,1.0
39900,0.0
62702,1.0
2738,1.0
128322,0.0
110861,1.0
60835,0.0
47190,0.0
68181,0.0
90954,1.0
17588,1.0
99980,0.0
89937,0.0
120419,1.0
62062,0.0
15880,0.0
29726,0.0
84186,0.0
93906,0.0
28165,0.0
113866,0.0
49339,1.0
84716,0.0
12391,0.0
38664,0.0
35254,1.0
126611,0.0
120066,1.0
83771,0.0
57968,0.0
13053,0.0
83178,1.0
99874,1.0
26461,0.0
123239,0.0
20492,0.0
8896,0.0
120084,0.0
115077,1.0
56058,0.0
18208,1.0
104880,0.0
62479,1.0
67460,0.0
34677,1.0
68245,1.0
64308,0.0
56940,0.0
23926,0.0
105418,0.0
101999,0.0
84334,1.0
11282,0.0
126671,1.0
20902,1.0
5260,0.0
4916,0.0
77640,0.0
127782,0.0
13851,1.0
123729,0.0
116150,0.0
89867,1.0
6145,1.0
51333,1.0
25560,1.0
37577,0.0
122446,0.0
83237,1.0
126268,0.0
50677,0.0
129820,0.0
64829,1.0
87517,0.0
120885,1.0
13619,1.0
11279,0.0
94453,1.0
123556,0.0
43246,0.0
1381,0.0
17222,1.0
90108,1.0
26394,0.0
16300,0.0
80059,1.0
44251,0.0
26363,0.0
99292,1.0
46889,0.0
123034,1.0
118565,1.0
121342,1.0
36930,1.0
1985,0.0
23347,1.0
59770,0.0
40901,0.0
108556,1.0
48720,1.0
52846,0.0
8116,1.0
127240,0.0
12905,0.0
62218,0.0
80097,0.0
88262,1.0
97672,0.0
39796,0.0
70047,0.0
87058,1.0
39840,1.0
83104,0.0
9586,0.0
77366,0.0
114325,0.0
69877,1.0
34635,0.0
24402,0.0
56553,1.0
47683,0.0
6138,1.0
77772,0.0
79253,0.0
18251,0.0
60819,0.0
66589,0.0
34416,0.0
125573,0.0
97829,0.0
69825,0.0
82050,1.0
7783,1.0
84242,0.0
57858,0.0
117082,1.0
91593,0.0
84600,0.0
44666,1.0
124440,0.0
103987,1.0
88255,1.0
68667,0.0
87920,1.0
64919,1.0
45050,0.0
27271,1.0
119557,0.0
119913,1.0
92840,0.0
51575,1.0
42613,0.0
81663,0.0
59694,0.0
54163,0.0
55132,0.0
97399,1.0
65807,0.0
45924,0.0
77509,0.0
105184,0.0
101668,0.0
58098,0.0
30978,0.0
95969,1.0
21724,1.0
74643,1.0
50968,0.0
44410,1.0
81860,0.0
56408,1.0
95952,1.0
25414,0.0
54148,0.0
73449,0.0
39799,1.0
17066,1.0
110674,0.0
74573,1.0
120089,1.0
25394,1.0
42682,1.0
26666,1.0
84603,1.0
81199,1.0
78649,1.0
63909,0.0
99647,0.0
34861,1.0
15879,0.0
100038,0.0
2422,0.0
18832,0.0
95221,0.0
40484,0.0
65587,0.0
42756,0.0
33921,0.0
18328,1.0
10282,1.0
19113,0.0
111802,0.0
65438,0.0
107000,0.0
81639,0.0
66288,0.0
2922,1.0
27686,0.0
19810,1.0
77311,1.0
71773,1.0
28608,1.0
31874,1.0
43067,1.0
7390,1.0
11809,0.0
58320,0.0
11238,0.0
55777,0.0
116339,0.0
108922,0.0
98852,1.0
69210,0.0
43384,0.0
119461,1.0
126742,0.0
108029,1.0
33515,1.0
20782,0.0
72531,0.0
41771,0.0
65042,0.0
62349,1.0
88905,0.0
123324,0.0
64553,0.0
26708,0.0
3396,0.0
24612,0.0
83955,1.0
10583,1.0
17981,0.0
96857,0.0
2437,0.0
16007,0.0
15097,0.0
107628,1.0
51742,1.0
16579,1.0
129536,0.0
120801,0.0
93801,0.0
47856,1.0
835,0.0
52163,1.0
125596,1.0
62007,1.0
51521,1.0
76942,1.0
10985,0.0
25298,1.0
95295,0.0
60569,0.0
22606,0.0
111600,0.0
72623,0.0
75528,0.0
127521,1.0
28649,0.0
50278,0.0
83534,1.0
30135,0.0
109765,1.0
109432,1.0
70882,0.0
84373,0.0
116774,0.0
106867,0.0
107411,0.0
701,0.0
61726,0.0
78188,1.0
105721,0.0
53724,0.0
105069,0.0
11107,0.0
105481,1.0
15980,0.0
98946,1.0
54707,1.0
12138,0.0
1879,0.0
71883,0.0
112327,0.0
79622,0.0
126986,1.0
22359,0.0
1053,1.0
58626,0.0
55015,1.0
79153,0.0
124356,1.0
120061,0.0
1535,1.0
5343,1.0
69018,0.0
47877,0.0
61919,1.0
121797,0.0
111082,0.0
97775,1.0
117501,0.0
102096,0.0
25362,1.0
19786,0.0
62999,0.0
28263,1.0
45632,0.0
117860,0.0
97979,0.0
90279,0.0
112146,0.0
79864,1.0
110544,0.0
106411,0.0
29163,1.0
102480,0.0
109601,0.0
53482,0.0
33666,0.0
9978,0.0
103340,0.0
52189,0.0
18651,0.0
37604,0.0
112411,1.0
100733,0.0
94370,1.0
5930,0.0
126374,0.0
47871,0.0
81967,0.0
30939,0.0
83564,0.0
123649,1.0
36822,1.0
25465,1.0
116424,0.0
18050,0.0
10664,0.0
84571,1.0
123117,1.0
123883,0.0
46898,0.0
10051,0.0
106549,1.0
72112,0.0
110405,0.0
122416,1.0
70549,1.0
89152,1.0
30883,0.0
116825,1.0
28597,1.0
30150,0.0
128969,0.0
80975,1.0
16042,0.0
4511,0.0
100661,1.0
27526,0.0
33593,1.0
75022,0.0
38757,0.0
57783,0.0
129372,1.0
126787,1.0
104125,1.0
101248,0.0
29235,1.0
37898,1.0
18466,1.0
72821,1.0
128899,0.0
58403,1.0
6366,0.0
1285,0.0
116257,0.0
84137,0.0
92664,1.0
26364,1.0
116571,1.0
80553,1.0
16657,0.0
127348,1.0
104434,1.0
66577,0.0
45796,1.0
65746,0.0
6150,0.0
101800,1.0
76208,1.0
52378,0.0
24700,1.0
70668,1.0
46597,0.0
91333,0.0
37182,0.0
58486,1.0
29517,0.0
5681,1.0
114695,1.0
41104,1.0
13091,1.0
68297,1.0
88514,0.0
32739,0.0
41046,0.0
48493,1.0
563,0.0
19753,1.0
1061,0.0
114021,0.0
94521,1.0
38838,1.0
110670,0.0
92984,1.0
3838,0.0
96150,1.0
117772,1.0
112684,1.0
76202,0.0
19096,0.0
86401,1.0
22047,0.0
68183,0.0
36576,0.0
94958,0.0
7993,1.0
80910,1.0
97493,0.0
53841,0.0
32342,1.0
100469,1.0
1292,0.0
88618,0.0
51252,1.0
71311,1.0
20999,1.0
52607,0.0
114491,0.0
84538,0.0
2967,0.0
77678,1.0
59484,0.0
18361,1.0
4077,1.0
86376,0.0
120151,0.0
49950,0.0
107506,0.0
44236,0.0
68688,0.0
83735,0.0
74140,0.0
15213,1.0
62009,0.0
79053,0.0
2856,0.0
125849,1.0
109379,0.0
25023,1.0
78048,0.0
118483,1.0
17416,1.0
25091,1.0
9296,1.0
77070,0.0
24440,1.0
113078,0.0
88465,1.0
7543,0.0
94783,1.0
8449,1.0
126497,0.0
57891,0.0
124995,0.0
73496,0.0
98501,1.0
103169,0.0
96064,0.0
11275,0.0
66102,1.0
41252,1.0
56953,0.0
59142,0.0
102222,1.0
35050,1.0
91564,0.0
88138,1.0
86532,0.0
98280,0.0
79879,1.0
19707,0.0
79791,1.0
18804,1.0
39028,0.0
94419,0.0
61588,0.0
84632,0.0
20901,0.0
11617,0.0
22845,0.0
98571,1.0
59338,1.0
113857,1.0
196,1.0
62432,0.0
80360,1.0
59126,0.0
67041,1.0
115011,1.0
54971,1.0
119786,1.0
7140,1.0
5890,1.0
59670,0.0
22997,0.0
92947,0.0
7153,1.0
107072,0.0
67184,0.0
47307,1.0
124898,1.0
31783,0.0
66692,1.0
109549,0.0
101811,0.0
116325,0.0
30402,0.0
29916,0.0
16784,0.0
62322,0.0
77597,1.0
43035,0.0
89763,0.0
109976,1.0
88889,0.0
95573,0.0
114075,0.0
50642,0.0
48441,1.0
52068,1.0
45710,1.0
114870,1.0
111328,0.0
23958,0.0
16890,0.0
18406,0.0
3972,0.0
51312,0.0
118331,1.0
46981,0.0
34686,0.0
39239,0.0
27827,0.0
67190,0.0
85189,1.0
52932,0.0
76171,0.0
117519,1.0
13094,1.0
19899,0.0
127060,0.0
73608,1.0
96929,0.0
32245,1.0
52940,0.0
25319,0.0
114800,1.0
13112,1.0
96509,0.0
47083,0.0
41405,0.0
26452,1.0
111203,1.0
75792,0.0
33061,0.0
125799,0.0
92616,0.0
113414,0.0
87343,1.0
12497,0.0
111478,1.0
114775,1.0
92903,1.0
84375,0.0
19593,0.0
85447,1.0
119323,0.0
23162,0.0
111746,1.0
35339,0.0
99604,1.0
10358,1.0
42420,0.0
97740,1.0
37186,0.0
97513,1.0
31542,0.0
37100,1.0
128255,1.0
35378,0.0
127561,1.0
1076,1.0
128424,0.0
96602,0.0
61150,0.0
94330,1.0
47573,1.0
83652,1.0
78,0.0
6787,0.0
63655,0.0
30212,0.0
109122,0.0
41194,1.0
126801,1.0
53328,0.0
5188,1.0
107495,0.0
99615,1.0
6226,1.0
119320,0.0
28057,0.0
70070,0.0
26317,0.0
49857,1.0
129823,0.0
106140,0.0
75111,0.0
51266,0.0
83044,0.0
18309,1.0
19368,1.0
90182,0.0
32271,0.0
80416,1.0
32510,1.0
61482,1.0
44046,0.0
39049,1.0
46571,1.0
83469,1.0
99491,0.0
112630,1.0
127308,1.0
112700,0.0
4263,0.0
59185,1.0
37324,1.0
86282,0.0
42126,0.0
8509,0.0
126424,0.0
26456,0.0
45645,0.0
39683,0.0
9955,0.0
69147,0.0
113065,0.0
68722,1.0
124125,1.0
9798,0.0
29252,0.0
4676,0.0
54633,0.0
101098,1.0
24887,1.0
117521,1.0
50523,0.0
1560,1.0
324,1.0
127069,0.0
58666,0.0
5401,0.0
123179,0.0
43848,1.0
72905,1.0
10044,1.0
44889,1.0
80957,1.0
34180,1.0
96120,1.0
62978,0.0
18419,0.0
65946,1.0
1199,0.0
39783,1.0
121777,1.0
76424,0.0
90156,1.0
55071,0.0
80917,1.0
31968,0.0
47163,0.0
73739,0.0
118216,1.0
53819,1.0
78502,0.0
110074,1.0
87220,0.0
22290,1.0
94307,1.0
108145,0.0
112870,1.0
70165,0.0
66828,0.0
11029,1.0
21955,0.0
21702,0.0
23653,1.0
105888,1.0
116119,1.0
100021,0.0
76879,1.0
39589,0.0
14854,1.0
106914,1.0
19758,1.0
115298,0.0
84992,0.0
19553,0.0
25768,0.0
50678,0.0
32896,0.0
105033,0.0
38720,1.0
34798,0.0
51051,0.0
99274,1.0
35736,0.0
78895,1.0
24939,1.0
105196,0.0
7223,0.0
79996,0.0
105872,0.0
57487,1.0
95764,0.0
37804,0.0
19781,1.0
79735,0.0
17969,0.0
72812,0.0
59864,0.0
124149,0.0
123785,1.0
57531,0.0
47039,0.0
73453,0.0
25423,0.0
124348,0.0
105977,0.0
10930,0.0
2655,0.0
125928,0.0
4149,0.0
28185,0.0
19345,0.0
92032,1.0
26630,0.0
105389,0.0
96147,0.0
1813,1.0
5472,0.0
13701,0.0
33957,0.0
118159,1.0
102408,0.0
6118,1.0
29280,0.0
81930,0.0
73891,1.0
67665,1.0
126133,1.0
39450,0.0
34241,0.0
70946,0.0
113775,0.0
66666,1.0
82447,0.0
32203,1.0
118129,0.0
63997,0.0
46270,0.0
52740,0.0
23538,1.0
110055,0.0
21189,0.0
74823,1.0
61601,1.0
1056,1.0
124667,1.0
15548,1.0
121323,0.0
15059,0.0
95204,0.0
31607,0.0
21860,0.0
13901,1.0
107015,0.0
125085,1.0
58729,0.0
21834,0.0
109841,1.0
16294,0.0
109305,0.0
17294,1.0
98392,0.0
27842,0.0
105487,0.0
46969,0.0
83776,1.0
73708,0.0
114851,1.0
3525,1.0
84407,0.0
62676,0.0
23048,1.0
988,0.0
12392,1.0
88145,1.0
74714,0.0
95487,1.0
113490,0.0
91750,1.0
96314,0.0
105242,0.0
71539,1.0
59217,0.0
92014,1.0
73416,0.0
95257,0.0
21435,0.0
2240,0.0
53145,0.0
45918,0.0
76081,0.0
26185,0.0
22686,0.0
115933,0.0
1805,1.0
29993,0.0
40342,0.0
37773,1.0
32270,0.0
115477,0.0
24294,0.0
115379,1.0
93233,1.0
57338,0.0
102309,1.0
114877,1.0
82753,1.0
51815,0.0
4881,0.0
26653,1.0
114814,1.0
93700,0.0
83167,0.0
102376,1.0
95450,0.0
53679,0.0
117282,1.0
91760,0.0
60914,1.0
93392,1.0
72884,1.0
31198,1.0
74236,0.0
33744,1.0
79632,0.0
52528,1.0
26747,0.0
99487,0.0
30290,1.0
20203,0.0
84633,0.0
53294,0.0
13692,1.0
111894,0.0
31476,1.0
79537,0.0
120247,0.0
87021,1.0
110097,0.0
121756,1.0
48708,1.0
46061,0.0
100296,1.0
73621,1.0
46230,1.0
66803,0.0
58428,0.0
19940,0.0
22102,1.0
67256,0.0
23185,0.0
113726,0.0
108793,1.0
19416,1.0
100254,1.0
91769,1.0
24598,1.0
67764,1.0
96484,0.0
98907,1.0
26499,1.0
85732,1.0
74954,1.0
128484,0.0
96734,1.0
43283,1.0
83023,1.0
112540,1.0
58421,0.0
88693,0.0
57967,0.0
80973,1.0
125860,0.0
96412,0.0
83421,0.0
993,1.0
74658,0.0
113059,1.0
52888,1.0
73057,1.0
21011,1.0
106212,0.0
124632,0.0
88911,0.0
46880,1.0
71308,1.0
95449,1.0
15745,1.0
80825,0.0
51710,1.0
21004,0.0
29949,1.0
69637,1.0
73307,1.0
18730,1.0
59951,1.0
22240,0.0
84904,0.0
31050,0.0
38801,0.0
30842,0.0
29156,1.0
63279,1.0
348,0.0
52599,0.0
96384,0.0
105797,0.0
42058,0.0
33237,1.0
63524,1.0
38327,1.0
11947,0.0
70469,0.0
95966,1.0
31726,0.0
100308,1.0
45202,1.0
59634,0.0
82371,0.0
66486,0.0
118953,1.0
44768,1.0
116326,0.0
116252,0.0
35377,0.0
101067,0.0
14920,0.0
99533,0.0
23765,1.0
113631,1.0
27878,0.0
67834,1.0
11318,0.0
102571,1.0
5789,1.0
77439,0.0
3349,1.0
104011,0.0
50142,1.0
86233,1.0
78146,1.0
20316,0.0
100341,0.0
5990,1.0
40347,1.0
34999,0.0
9217,1.0
48940,1.0
15175,1.0
86238,0.0
75710,1.0
21480,0.0
70062,1.0
95959,1.0
6934,1.0
108089,1.0
115289,0.0
44981,0.0
60858,0.0
104050,0.0
52357,0.0
114453,1.0
86145,1.0
47481,0.0
44993,1.0
12599,0.0
122340,1.0
2689,1.0
128416,0.0
4512,0.0
81066,0.0
52138,1.0
71421,0.0
121488,0.0
47477,1.0
72251,0.0
112985,0.0
35316,0.0
15048,0.0
38283,0.0
66026,1.0
60659,0.0
72645,0.0
85589,0.0
117366,0.0
79706,0.0
127673,0.0
25657,1.0
35404,0.0
60400,0.0
97514,0.0
19594,0.0
27337,1.0
31143,0.0
17645,1.0
70994,0.0
34914,1.0
52947,1.0
109489,1.0
372,1.0
95455,1.0
56241,1.0
33044,0.0
20368,0.0
60102,1.0
36864,1.0
111964,0.0
6434,0.0
78811,0.0
66518,0.0
80065,0.0
45161,1.0
15872,0.0
120533,0.0
61645,1.0
81549,0.0
83950,0.0
62995,0.0
41151,0.0
118922,0.0
46797,0.0
21620,0.0
15058,0.0
98805,0.0
33265,0.0
120738,0.0
6646,1.0
49487,0.0
111580,0.0
63264,1.0
108536,0.0
86588,0.0
104461,0.0
126498,0.0
104237,0.0
58292,0.0
90989,0.0
16631,0.0
2918,1.0
91430,1.0
33140,0.0
83316,0.0
76230,1.0
7671,1.0
89722,0.0
15812,0.0
81814,1.0
96943,1.0
67050,0.0
117829,0.0
60403,0.0
97145,0.0
13406,0.0
69752,0.0
86079,0.0
73439,0.0
115352,1.0
32111,1.0
125493,0.0
96789,1.0
60573,1.0
45739,1.0
7361,1.0
34591,1.0
14871,1.0
100960,0.0
96052,0.0
122069,1.0
81651,0.0
71505,1.0
122167,1.0
95935,0.0
50302,0.0
103984,1.0
28399,0.0
66812,0.0
3797,0.0
101106,0.0
38977,1.0
84540,1.0
42954,1.0
110113,1.0
1814,0.0
86276,0.0
124663,1.0
71370,1.0
81878,0.0
120519,1.0
99129,0.0
122807,0.0
85491,0.0
1008,1.0
107345,1.0
65279,0.0
1033,0.0
91765,0.0
100492,0.0
71695,0.0
73495,0.0
18811,1.0
41157,0.0
38044,1.0
8305,1.0
101201,0.0
57717,0.0
55025,0.0
102431,0.0
112382,1.0
129087,1.0
104077,0.0
75269,0.0
62211,0.0
72343,0.0
2443,1.0
54398,0.0
74354,1.0
116924,1.0
69170,1.0
125010,0.0
28453,0.0
56724,0.0
42815,0.0
120398,0.0
103223,0.0
64737,1.0
77127,1.0
40818,0.0
12446,0.0
68150,1.0
102241,1.0
67914,0.0
15836,0.0
66194,1.0
70337,0.0
37959,1.0
127644,0.0
27475,0.0
104747,0.0
116603,1.0
120573,1.0
23197,1.0
58715,0.0
98400,0.0
45872,1.0
67419,0.0
100164,0.0
49017,1.0
51016,0.0
78026,1.0
67366,1.0
104084,0.0
23264,1.0
9601,1.0
1988,0.0
34738,0.0
26805,1.0
109883,1.0
62665,0.0
70945,0.0
74474,0.0
79387,1.0
35245,0.0
77925,0.0
55274,1.0
7113,0.0
556,1.0
21470,1.0
125611,1.0
107580,1.0
40800,1.0
122698,0.0
9257,1.0
32799,0.0
115093,1.0
122430,1.0
112488,1.0
107900,1.0
124315,0.0
116080,0.0
111145,1.0
9609,0.0
55967,0.0
110838,0.0
29689,0.0
91157,0.0
9088,0.0
7241,0.0
73258,0.0
90803,0.0
120995,0.0
51006,0.0
96961,0.0
36298,1.0
62197,0.0
90340,1.0
80897,0.0
53992,1.0
47819,0.0
44209,0.0
105346,1.0
20558,0.0
9908,0.0
54341,0.0
55547,1.0
46330,0.0
98060,1.0
39005,0.0
129,0.0
111012,1.0
72806,0.0
76669,0.0
25378,0.0
12959,1.0
4445,0.0
77696,1.0
95749,1.0
24905,1.0
11046,0.0
24548,0.0
56949,1.0
104677,1.0
71243,0.0
8545,1.0
124225,0.0
36152,0.0
104727,0.0
109176,0.0
76452,0.0
99287,0.0
90530,1.0
124354,0.0
33316,0.0
112830,0.0
23487,0.0
61032,1.0
37137,0.0
21247,0.0
94312,1.0
42252,0.0
23828,0.0
103936,1.0
56128,1.0
75824,0.0
59673,0.0
73531,1.0
31665,0.0
112114,0.0
126655,0.0
92035,1.0
123397,1.0
41394,1.0
81053,0.0
53372,0.0
116526,0.0
60975,0.0
50234,0.0
37116,1.0
63351,1.0
123037,1.0
34837,0.0
107997,1.0
24660,0.0
31919,1.0
36988,0.0
125710,0.0
64838,0.0
58884,1.0
76722,0.0
103839,0.0
29260,1.0
15763,1.0
58526,0.0
51873,0.0
128104,0.0
73413,0.0
23506,1.0
91548,0.0
129423,1.0
29875,0.0
81882,1.0
49937,0.0
42069,0.0
8418,0.0
44389,0.0
42290,1.0
60629,1.0
104997,0.0
5625,0.0
42711,0.0
114420,1.0
119578,1.0
31154,1.0
41832,1.0
80133,0.0
2160,1.0
63994,0.0
59902,1.0
78912,0.0
73403,0.0
31040,1.0
10291,0.0
55582,0.0
60225,0.0
107274,1.0
43192,1.0
107524,0.0
99916,0.0
32347,1.0
56627,0.0
87152,1.0
58110,0.0
4253,0.0
61935,1.0
28551,0.0
82789,0.0
82136,0.0
85005,0.0
63126,1.0
115622,0.0
112121,1.0
119788,1.0
21563,1.0
43882,0.0
98961,0.0
108482,0.0
108115,1.0
2873,0.0
118972,1.0
17740,0.0
119613,1.0
49283,0.0
89436,0.0
7162,1.0
26547,0.0
42251,0.0
43502,0.0
49549,1.0
43930,0.0
47685,0.0
122869,1.0
43637,1.0
99759,0.0
40908,0.0
80786,1.0
45975,0.0
57359,0.0
23815,0.0
74971,0.0
34988,0.0
25806,1.0
89609,1.0
53288,0.0
29600,0.0
128874,0.0
100386,0.0
35424,1.0
29727,0.0
26138,1.0
129058,1.0
79178,1.0
100944,1.0
18597,0.0
56948,0.0
5524,0.0
127152,0.0
128074,1.0
110327,1.0
4137,0.0
109974,0.0
24932,0.0
51803,0.0
76065,1.0
86720,1.0
57511,1.0
26393,1.0
123274,0.0
20708,0.0
121466,0.0
93996,1.0
47448,0.0
23733,0.0
57014,0.0
89555,1.0
113256,1.0
70795,1.0
82127,1.0
123070,1.0
14510,1.0
8717,0.0
92207,0.0
128957,1.0
17381,1.0
16400,0.0
68448,0.0
87992,1.0
16922,0.0
82465,0.0
83279,0.0
49083,0.0
29223,0.0
128167,0.0
2942,1.0
22631,0.0
17413,0.0
104964,1.0
80511,0.0
114330,0.0
114693,1.0
40662,0.0
70374,0.0
129814,0.0
71069,0.0
2713,0.0
110021,0.0
121551,1.0
125402,0.0
29435,1.0
31101,0.0
118586,0.0
23804,0.0
97288,0.0
56683,0.0
39243,1.0
6460,0.0
58300,0.0
118260,0.0
73841,1.0
18276,1.0
126301,0.0
31120,1.0
56973,0.0
92736,0.0
5878,1.0
11285,0.0
122636,1.0
94800,0.0
9419,1.0
70233,1.0
122587,1.0
38817,0.0
119486,0.0
65023,0.0
11633,0.0
88840,0.0
35471,0.0
97123,0.0
15424,0.0
271,0.0
3859,0.0
29480,1.0
124537,1.0
64924,0.0
127706,1.0
88645,0.0
94909,0.0
89945,0.0
32233,1.0
94164,1.0
596,1.0
118125,0.0
66335,0.0
8128,1.0
